"Applicant","Edu_Parent1","Edu_Parent2","Sex","White","Asian","HSGPA","SAT_ACT","College","Admitted","Enrolled","College_GPA","Admit_Tree_Pred","Admit_Tree_Prob"
15535,5,4,"M",0,0,4.36,1370,"Math & Science","1",0,NA,"1",0.896933560477002
15536,7,7,"F",0,0,2.36,740,"Math & Science","0",0,NA,"0",0.05676072418855
15537,7,7,"F",1,0,3.96,1370,"Arts & Letters","1",0,NA,"1",0.896933560477002
15538,7,5,"M",0,0,2.73,960,"Math & Science","0",0,NA,"0",0.05676072418855
15539,7,6,"F",1,0,3.22,940,"Arts & Letters","0",0,NA,"0",0.05676072418855
15540,4,4,"M",1,0,4,1250,"Arts & Letters","0",0,NA,"0",0.245187436676798
15541,7,6,"M",0,1,3.75,1200,"Business & Economics","0",0,NA,"0",0.05676072418855
15542,6,6,"F",1,0,3.4,1210,"Business & Economics","0",0,NA,"0",0.05676072418855
15543,6,6,"M",0,0,3.48,1410,"Arts & Letters","1",0,NA,"0",0.156017830609212
15544,6,3,"F",0,0,3.89,1010,"Arts & Letters","0",0,NA,"0",0.245187436676798
15545,6,6,"F",1,0,3.21,1040,"Arts & Letters","0",0,NA,"0",0.05676072418855
15546,6,5,"M",1,0,3.45,1010,"Arts & Letters","0",0,NA,"0",0.05676072418855
15547,3,3,"F",0,1,2.83,1100,"Arts & Letters","0",0,NA,"0",0.05676072418855
15548,2,2,"M",0,0,3.54,1080,"Arts & Letters","0",0,NA,"0",0.05676072418855
15549,6,2,"M",0,1,3.54,1180,"Math & Science","0",0,NA,"0",0.05676072418855
15550,4,3,"F",1,0,3.54,1120,"Arts & Letters","0",0,NA,"0",0.05676072418855
15551,4,3,"F",0,0,3.72,1190,"Math & Science","0",0,NA,"0",0.05676072418855
15552,3,4,"F",0,0,3.33,1050,"Business & Economics","0",0,NA,"0",0.05676072418855
15553,7,6,"F",0,1,3.79,1360,"Math & Science","1",0,NA,"1",0.896933560477002
15554,6,7,"M",1,0,3.74,1240,"Business & Economics","0",0,NA,"0",0.05676072418855
15555,6,6,"F",1,0,3.42,1100,"Arts & Letters","0",0,NA,"0",0.05676072418855
15556,2,6,"M",1,0,2.73,1160,"Arts & Letters","0",0,NA,"0",0.05676072418855
15557,4,7,"M",0,0,3.08,1090,"Math & Science","0",0,NA,"0",0.05676072418855
15558,6,6,"M",1,0,3.91,1410,"Math & Science","1",0,NA,"1",0.896933560477002
15559,6,6,"M",0,1,3,1140,"Arts & Letters","0",0,NA,"0",0.05676072418855
15560,7,4,"F",1,0,4.08,1350,"Arts & Letters","1",1,3.374,"1",0.896933560477002
15561,3,3,"F",0,0,4.08,1100,"Business & Economics","1",1,2.977,"1",0.854901960784314
15562,4,6,"M",1,0,3.1,1220,"Business & Economics","0",0,NA,"0",0.05676072418855
15563,3,7,"M",1,0,2.94,1180,"Math & Science","0",0,NA,"0",0.05676072418855
15564,7,6,"M",0,0,3.11,1340,"Arts & Letters","1",0,NA,"0",0.156017830609212
15565,5,3,"F",0,1,3.29,1440,"Arts & Letters","0",0,NA,"0",0.156017830609212
15566,7,7,"F",1,0,3.73,1200,"Arts & Letters","0",0,NA,"0",0.05676072418855
15567,6,5,"F",0,0,3.52,1140,"Arts & Letters","0",0,NA,"0",0.05676072418855
15568,2,3,"M",0,0,3.7,1350,"Arts & Letters","0",0,NA,"1",0.916666666666667
15569,4,4,"F",0,1,3.62,990,"Math & Science","0",0,NA,"0",0.05676072418855
15570,4,6,"F",0,0,3.83,1030,"Arts & Letters","0",0,NA,"0",0.245187436676798
15571,4,3,"F",0,0,3.05,920,"Arts & Letters","0",0,NA,"0",0.05676072418855
15572,6,5,"F",1,0,3,1090,"Arts & Letters","0",0,NA,"0",0.05676072418855
15573,6,6,"F",1,0,3.24,1030,"Arts & Letters","0",0,NA,"0",0.05676072418855
15574,4,4,"M",1,0,4.05,1250,"Math & Science","1",0,NA,"1",0.652777777777778
15575,3,3,"M",1,0,4.05,1370,"Business & Economics","1",0,NA,"1",0.896933560477002
15576,2,1,"F",0,1,4,1100,"Arts & Letters","1",0,NA,"1",0.793939393939394
15577,7,6,"M",1,0,3.5,1240,"Arts & Letters","0",0,NA,"0",0.05676072418855
15578,6,6,"M",1,0,3.86,1180,"Business & Economics","1",0,NA,"0",0.245187436676798
15579,7,5,"F",0,0,3,900,"Arts & Letters","0",0,NA,"0",0.05676072418855
15580,6,6,"F",1,0,3.55,1430,"Arts & Letters","1",0,NA,"0",0.227272727272727
15581,6,6,"M",1,0,3.77,1200,"Business & Economics","1",1,2.806,"1",0.855172413793103
15582,7,4,"M",1,0,3.61,1180,"Math & Science","0",0,NA,"0",0.05676072418855
15583,1,1,"F",0,0,3.54,1220,"Arts & Letters","1",0,NA,"0",0.05676072418855
15584,7,6,"F",1,0,3.3,1010,"Arts & Letters","0",0,NA,"0",0.05676072418855
15585,6,6,"F",1,0,3.4,1060,"Business & Economics","0",0,NA,"0",0.05676072418855
15586,7,6,"M",1,0,3.1,1300,"Business & Economics","0",0,NA,"0",0.156017830609212
15587,7,6,"M",0,1,3.4,1320,"Business & Economics","0",0,NA,"0",0.156017830609212
15588,1,4,"M",0,0,3.24,780,"Math & Science","0",0,NA,"0",0.05676072418855
15589,2,2,"F",0,0,2.76,770,"Math & Science","0",0,NA,"0",0.05676072418855
15590,6,4,"M",1,0,3.95,1370,"Business & Economics","1",1,2.472,"1",0.896933560477002
15591,6,6,"M",1,0,3.85,1100,"Arts & Letters","0",0,NA,"0",0.245187436676798
15592,2,2,"F",0,1,3.23,960,"Arts & Letters","0",0,NA,"0",0.05676072418855
15593,7,7,"M",1,0,4,1240,"Math & Science","0",0,NA,"0",0.245187436676798
15594,4,6,"M",1,0,3.05,1130,"Arts & Letters","0",0,NA,"0",0.05676072418855
15595,3,3,"F",0,0,2.38,920,"Math & Science","0",0,NA,"0",0.05676072418855
15596,4,4,"M",0,0,2.82,1450,"Arts & Letters","0",0,NA,"0",0.156017830609212
15597,3,4,"M",1,0,3.88,1150,"Math & Science","1",0,NA,"0",0.245187436676798
15598,2,1,"M",0,0,2.43,840,"Math & Science","0",0,NA,"0",0.05676072418855
15599,7,6,"M",1,0,3.33,1270,"Math & Science","0",0,NA,"0",0.156017830609212
15600,7,6,"M",0,0,2.58,1400,"Business & Economics","0",0,NA,"0",0.156017830609212
15601,7,2,"F",0,1,3.91,1380,"Business & Economics","1",0,NA,"1",0.896933560477002
15602,3,3,"F",1,0,4.05,1180,"Math & Science","0",0,NA,"1",0.652777777777778
15603,3,3,"M",0,0,3.32,1270,"Math & Science","0",0,NA,"0",0.156017830609212
15604,3,4,"F",0,0,3.55,1120,"Arts & Letters","0",0,NA,"0",0.05676072418855
15605,7,7,"F",0,1,3.58,1170,"Business & Economics","0",0,NA,"0",0.05676072418855
15606,5,6,"M",1,0,3.65,1330,"Math & Science","0",0,NA,"0",0.26978417266187
15607,6,4,"F",1,0,3.64,1040,"Business & Economics","0",0,NA,"0",0.05676072418855
15608,6,4,"M",1,0,3.57,1280,"Math & Science","1",1,3.25,"1",0.855172413793103
15609,5,7,"M",0,0,2.76,810,"Arts & Letters","0",0,NA,"0",0.05676072418855
15610,7,6,"F",1,0,3.12,1170,"Math & Science","0",0,NA,"0",0.05676072418855
15611,3,4,"M",1,0,3.37,1060,"Math & Science","0",0,NA,"0",0.05676072418855
15612,3,3,"M",1,0,4.05,1390,"Business & Economics","1",0,NA,"1",0.896933560477002
15613,6,6,"M",1,0,4.04,1440,"Business & Economics","1",0,NA,"1",0.896933560477002
15614,7,5,"F",0,0,4.25,1350,"Arts & Letters","0",1,3.783,"1",0.896933560477002
15615,6,6,"F",1,0,2.95,1150,"Arts & Letters","0",0,NA,"0",0.05676072418855
15616,5,6,"M",0,1,3.95,1300,"Math & Science","1",0,NA,"1",0.73936170212766
15617,7,6,"F",0,0,2.58,950,"Business & Economics","0",0,NA,"0",0.05676072418855
15618,7,4,"F",1,0,3.5,1210,"Arts & Letters","0",0,NA,"0",0.05676072418855
15619,4,6,"F",1,0,4.32,1470,"Arts & Letters","1",0,NA,"1",0.896933560477002
15620,4,5,"F",1,0,4.09,1230,"Arts & Letters","1",0,NA,"1",0.652777777777778
15621,6,6,"M",1,0,3.22,1160,"Arts & Letters","0",0,NA,"0",0.05676072418855
15622,7,4,"M",1,0,2.7,1110,"Arts & Letters","0",0,NA,"0",0.05676072418855
15623,4,6,"F",1,0,3.29,1110,"Arts & Letters","0",0,NA,"0",0.05676072418855
15624,7,6,"M",0,0,3.19,1220,"Arts & Letters","0",0,NA,"0",0.05676072418855
15625,4,4,"M",0,0,2.33,1100,"Math & Science","0",0,NA,"0",0.05676072418855
15626,4,5,"F",1,0,3.06,1270,"Math & Science","0",0,NA,"0",0.156017830609212
15627,7,7,"M",1,0,2.79,1120,"Math & Science","0",0,NA,"0",0.05676072418855
15628,4,6,"M",1,0,3.08,990,"Arts & Letters","0",0,NA,"0",0.05676072418855
15629,7,7,"F",0,1,3.11,1480,"Arts & Letters","0",0,NA,"0",0.156017830609212
15630,4,3,"F",1,0,4.23,1170,"Arts & Letters","0",0,NA,"1",0.652777777777778
15631,3,3,"M",0,1,3.3,1240,"Arts & Letters","0",0,NA,"0",0.05676072418855
15632,3,4,"M",1,0,2.61,1050,"Arts & Letters","0",0,NA,"0",0.05676072418855
15633,6,6,"M",1,0,2.88,1020,"Business & Economics","0",0,NA,"0",0.05676072418855
15634,6,6,"M",1,0,3.77,1060,"Arts & Letters","0",0,NA,"0",0.05676072418855
15635,7,7,"M",1,0,4.15,1340,"Math & Science","1",0,NA,"1",0.73936170212766
15636,7,7,"M",0,1,3.39,1040,"Math & Science","0",0,NA,"0",0.05676072418855
15637,7,7,"M",1,0,3.25,1060,"Math & Science","0",0,NA,"0",0.05676072418855
15638,5,6,"F",0,1,2.94,970,"Arts & Letters","0",0,NA,"0",0.05676072418855
15639,7,7,"M",0,0,3.25,1280,"Business & Economics","0",0,NA,"0",0.156017830609212
15640,4,4,"M",1,0,2.71,1100,"Arts & Letters","0",0,NA,"0",0.05676072418855
15641,7,7,"F",1,0,4.36,1580,"Math & Science","1",0,NA,"1",0.896933560477002
15642,7,6,"M",0,1,3.89,1280,"Business & Economics","0",0,NA,"0",0.378048780487805
15643,6,5,"F",1,0,3.7,1230,"Math & Science","0",0,NA,"0",0.05676072418855
15644,6,5,"F",1,0,3.04,1250,"Arts & Letters","0",0,NA,"0",0.05676072418855
15645,7,6,"F",1,0,2.89,920,"Arts & Letters","0",0,NA,"0",0.05676072418855
15646,6,5,"M",0,0,2.5,1070,"Arts & Letters","0",0,NA,"0",0.05676072418855
15647,3,6,"M",1,0,3.21,990,"Business & Economics","0",0,NA,"0",0.05676072418855
15648,2,3,"F",0,0,3.35,1040,"Math & Science","0",0,NA,"0",0.05676072418855
15649,7,7,"M",0,0,2.85,1010,"Arts & Letters","0",0,NA,"0",0.05676072418855
15650,5,5,"M",0,1,3.06,930,"Math & Science","0",0,NA,"0",0.05676072418855
15651,3,4,"F",0,0,2.63,880,"Arts & Letters","0",0,NA,"0",0.05676072418855
15652,6,6,"M",1,0,3.18,970,"Arts & Letters","0",0,NA,"0",0.05676072418855
15653,7,6,"F",0,0,4,1210,"Arts & Letters","0",0,NA,"0",0.245187436676798
15654,6,6,"M",1,0,3.32,1040,"Arts & Letters","0",0,NA,"0",0.05676072418855
15655,6,6,"M",1,0,2.41,1120,"Arts & Letters","0",0,NA,"0",0.05676072418855
15656,7,7,"M",0,0,2.55,1200,"Math & Science","0",0,NA,"0",0.05676072418855
15657,3,4,"M",0,0,3.21,1170,"Business & Economics","0",0,NA,"0",0.05676072418855
15658,4,4,"M",0,0,3.15,1220,"Arts & Letters","0",0,NA,"0",0.05676072418855
15659,7,6,"M",0,1,3.31,1360,"Arts & Letters","1",0,NA,"0",0.156017830609212
15660,7,7,"M",0,1,2.8,1010,"Business & Economics","0",0,NA,"0",0.05676072418855
15661,4,4,"F",0,1,3.15,880,"Business & Economics","0",0,NA,"0",0.05676072418855
15662,3,5,"M",0,1,3.18,1160,"Arts & Letters","0",0,NA,"0",0.05676072418855
15663,7,3,"F",1,0,3.48,1010,"Arts & Letters","0",0,NA,"0",0.05676072418855
15664,3,3,"F",0,0,2.96,820,"Arts & Letters","0",0,NA,"0",0.05676072418855
15665,7,7,"F",0,0,3.67,1100,"Arts & Letters","0",0,NA,"0",0.05676072418855
15666,6,3,"M",1,0,4.05,1410,"Business & Economics","1",0,NA,"1",0.896933560477002
15667,3,3,"F",0,1,3.23,1150,"Math & Science","0",0,NA,"0",0.05676072418855
15668,7,2,"F",1,0,4.23,1240,"Math & Science","0",0,NA,"1",0.652777777777778
15669,1,1,"F",0,1,4.14,910,"Math & Science","1",1,2.681,"1",0.854901960784314
15670,2,2,"M",0,1,4.14,1270,"Math & Science","1",0,NA,"1",0.73936170212766
15671,6,6,"M",0,0,3.5,1120,"Business & Economics","1",1,2.108,"1",0.855172413793103
15672,7,7,"F",1,0,4.17,1490,"Math & Science","1",0,NA,"1",0.896933560477002
15673,6,3,"M",0,0,2.88,1350,"Math & Science","0",0,NA,"0",0.156017830609212
15674,6,3,"M",1,0,3.1,1070,"Arts & Letters","0",0,NA,"0",0.05676072418855
15675,7,3,"M",0,0,2.96,810,"Math & Science","0",0,NA,"0",0.05676072418855
15676,7,6,"F",0,0,3.04,910,"Business & Economics","0",0,NA,"0",0.05676072418855
15677,6,4,"M",0,0,3.55,1260,"Arts & Letters","1",0,NA,"0",0.05676072418855
15678,4,5,"F",1,0,3.42,1160,"Math & Science","0",0,NA,"0",0.05676072418855
15679,2,1,"F",0,0,3.35,1110,"Arts & Letters","0",0,NA,"0",0.05676072418855
15680,2,3,"F",0,0,3.77,940,"Math & Science","1",0,NA,"0",0.05676072418855
15681,3,6,"F",0,0,3.4,970,"Math & Science","0",0,NA,"0",0.05676072418855
15682,6,7,"M",1,0,3.39,1250,"Business & Economics","0",0,NA,"0",0.05676072418855
15683,7,6,"F",1,0,3.71,1150,"Arts & Letters","1",1,3.188,"1",0.855172413793103
15684,6,5,"F",1,0,4.16,1040,"Arts & Letters","0",1,3.205,"1",0.854901960784314
15685,5,5,"M",1,0,3.46,800,"Math & Science","0",0,NA,"0",0.05676072418855
15686,6,5,"M",0,0,4.12,1070,"Business & Economics","1",0,NA,"0",0.308370044052863
15687,7,7,"M",0,0,3.8,1340,"Business & Economics","1",0,NA,"0",0.378048780487805
15688,7,7,"F",1,0,3.88,1220,"Math & Science","0",0,NA,"0",0.245187436676798
15689,6,6,"M",0,1,3.77,1350,"Math & Science","0",0,NA,"0",0.336
15690,7,6,"F",1,0,2.77,1250,"Arts & Letters","0",0,NA,"0",0.05676072418855
15691,5,6,"M",0,0,4,1280,"Business & Economics","1",0,NA,"1",0.73936170212766
15692,4,2,"F",0,0,3.54,1310,"Arts & Letters","1",0,NA,"0",0.26978417266187
15693,6,6,"M",0,0,3.11,1210,"Arts & Letters","0",0,NA,"0",0.05676072418855
15694,3,4,"F",0,1,3.4,1290,"Arts & Letters","0",0,NA,"0",0.156017830609212
15695,6,6,"F",1,0,3.45,1040,"Arts & Letters","0",0,NA,"0",0.05676072418855
15696,7,7,"F",0,0,3.44,1230,"Arts & Letters","0",0,NA,"0",0.05676072418855
15697,7,6,"M",0,0,3.64,1350,"Arts & Letters","1",0,NA,"0",0.26978417266187
15698,4,4,"F",1,0,3.73,1080,"Arts & Letters","0",0,NA,"0",0.05676072418855
15699,7,4,"M",0,0,4.33,1440,"Arts & Letters","1",0,NA,"1",0.896933560477002
15700,4,4,"M",1,0,3.59,1200,"Business & Economics","0",0,NA,"0",0.05676072418855
15701,6,6,"M",0,1,3.5,1090,"Math & Science","0",0,NA,"0",0.05676072418855
15702,6,7,"F",0,0,3.15,1000,"Arts & Letters","0",0,NA,"0",0.05676072418855
15703,6,2,"M",1,0,3.25,1100,"Math & Science","0",0,NA,"0",0.05676072418855
15704,4,4,"M",1,0,3.56,1310,"Business & Economics","1",0,NA,"0",0.26978417266187
15705,7,6,"M",0,0,3.3,1160,"Business & Economics","0",0,NA,"0",0.05676072418855
15706,6,4,"M",1,0,3.7,1200,"Arts & Letters","0",0,NA,"0",0.05676072418855
15707,6,3,"M",0,1,4.05,1340,"Math & Science","0",0,NA,"1",0.73936170212766
15708,4,4,"F",1,0,4,1090,"Math & Science","1",1,3.076,"1",0.854901960784314
15709,7,5,"M",1,0,3,990,"Arts & Letters","0",0,NA,"0",0.05676072418855
15710,7,7,"F",0,1,3.8,1320,"Math & Science","0",0,NA,"0",0.378048780487805
15711,5,6,"M",1,0,4.05,1150,"Math & Science","1",1,3.22,"1",0.854901960784314
15712,6,4,"F",1,0,3.86,1440,"Arts & Letters","1",0,NA,"1",0.896933560477002
15713,1,1,"M",0,0,2.89,1000,"Arts & Letters","0",0,NA,"0",0.05676072418855
15714,6,6,"M",0,1,2.65,970,"Arts & Letters","0",0,NA,"0",0.05676072418855
15715,6,6,"M",0,1,3.23,1470,"Arts & Letters","0",0,NA,"0",0.156017830609212
15716,3,3,"F",1,0,2.88,1150,"Math & Science","0",0,NA,"0",0.05676072418855
15717,4,6,"M",0,1,3.2,1120,"Business & Economics","0",0,NA,"0",0.05676072418855
15718,6,5,"M",0,0,3.26,1040,"Arts & Letters","0",0,NA,"0",0.05676072418855
15719,7,6,"F",1,0,3.39,1380,"Math & Science","1",0,NA,"0",0.156017830609212
15720,7,6,"F",0,0,3.45,1170,"Arts & Letters","0",0,NA,"0",0.05676072418855
15721,5,6,"F",0,0,3.05,900,"Arts & Letters","0",0,NA,"0",0.05676072418855
15722,3,3,"F",0,1,3.81,1230,"Business & Economics","1",0,NA,"0",0.245187436676798
15723,5,3,"F",0,1,3.23,1160,"Arts & Letters","0",0,NA,"0",0.05676072418855
15724,3,4,"M",1,0,3.39,940,"Arts & Letters","0",0,NA,"0",0.05676072418855
15725,4,4,"M",0,0,3.38,1120,"Arts & Letters","0",0,NA,"0",0.05676072418855
15726,2,5,"M",0,0,2.65,1040,"Arts & Letters","0",0,NA,"0",0.05676072418855
15727,7,7,"F",1,0,2.57,1000,"Arts & Letters","0",0,NA,"0",0.05676072418855
15728,6,6,"F",1,0,3.6,1280,"Arts & Letters","1",0,NA,"0",0.26978417266187
15729,6,7,"M",0,0,3.36,1170,"Arts & Letters","0",0,NA,"0",0.05676072418855
15730,4,4,"M",0,1,3.32,1220,"Business & Economics","0",0,NA,"0",0.05676072418855
15731,1,4,"F",0,0,3.58,1310,"Arts & Letters","1",0,NA,"1",0.916666666666667
15732,3,7,"F",0,0,3.43,1380,"Math & Science","0",0,NA,"0",0.156017830609212
15733,3,4,"M",0,1,3.5,1030,"Math & Science","0",0,NA,"0",0.05676072418855
15734,7,7,"M",0,0,3.91,1300,"Business & Economics","0",0,NA,"1",0.73936170212766
15735,7,7,"M",0,0,3.13,1210,"Math & Science","1",1,3.522,"1",0.84
15736,5,6,"M",0,0,3.27,910,"Arts & Letters","0",0,NA,"0",0.05676072418855
15737,4,4,"M",0,0,4.09,1040,"Math & Science","1",1,2.352,"1",0.854901960784314
15738,2,3,"M",0,0,3.43,1130,"Business & Economics","0",0,NA,"0",0.05676072418855
15739,6,6,"M",1,0,3.15,1020,"Math & Science","0",0,NA,"0",0.05676072418855
15740,6,4,"M",1,0,3,1130,"Arts & Letters","0",0,NA,"0",0.05676072418855
15741,5,6,"F",1,0,3.38,990,"Arts & Letters","0",0,NA,"0",0.05676072418855
15742,6,5,"F",0,1,3.08,1090,"Arts & Letters","0",0,NA,"0",0.05676072418855
15743,1,1,"M",0,0,3.36,890,"Arts & Letters","0",0,NA,"0",0.05676072418855
15744,1,3,"F",0,0,3.91,1170,"Arts & Letters","1",0,NA,"0",0.393939393939394
15745,7,7,"F",0,0,3.64,1190,"Arts & Letters","0",0,NA,"0",0.05676072418855
15746,6,6,"F",0,0,3,1030,"Arts & Letters","0",0,NA,"0",0.05676072418855
15747,7,5,"F",1,0,4.21,1370,"Arts & Letters","1",1,3.719,"1",0.896933560477002
15748,5,6,"F",0,1,4.4,1300,"Business & Economics","1",0,NA,"1",0.73936170212766
15749,3,3,"M",0,1,3.09,1090,"Business & Economics","0",0,NA,"0",0.05676072418855
15750,2,2,"M",0,1,3.96,1060,"Math & Science","1",0,NA,"1",0.793939393939394
15751,3,3,"M",0,0,2.95,1020,"Arts & Letters","0",0,NA,"0",0.05676072418855
15752,4,4,"F",1,0,3.12,1010,"Math & Science","0",0,NA,"0",0.05676072418855
15753,2,1,"M",1,0,3.05,900,"Math & Science","0",0,NA,"0",0.05676072418855
15754,3,1,"M",0,0,2.38,840,"Arts & Letters","0",0,NA,"0",0.05676072418855
15755,7,6,"F",1,0,4.09,1070,"Arts & Letters","1",0,NA,"0",0.308370044052863
15756,7,6,"F",1,0,4.25,1360,"Math & Science","1",0,NA,"1",0.896933560477002
15757,4,4,"M",0,0,2.55,950,"Arts & Letters","0",0,NA,"0",0.05676072418855
15758,7,3,"F",0,0,3.14,950,"Arts & Letters","0",0,NA,"0",0.05676072418855
15759,4,5,"M",0,0,2.4,1100,"Arts & Letters","0",0,NA,"0",0.05676072418855
15760,6,3,"M",1,0,3.46,1220,"Math & Science","0",0,NA,"0",0.05676072418855
15761,6,6,"F",1,0,3.88,1190,"Business & Economics","1",1,3.094,"1",0.854901960784314
15762,2,2,"F",1,0,3.15,1040,"Math & Science","0",0,NA,"0",0.05676072418855
15763,7,5,"M",1,0,2.88,1070,"Arts & Letters","0",0,NA,"0",0.05676072418855
15764,4,3,"F",1,0,3.9,1290,"Arts & Letters","0",0,NA,"1",0.73936170212766
15765,7,6,"F",1,0,3.95,1340,"Arts & Letters","1",0,NA,"1",0.73936170212766
15766,7,7,"M",1,0,3.75,970,"Arts & Letters","0",0,NA,"0",0.05676072418855
15767,7,7,"M",1,0,4.25,1260,"Arts & Letters","1",0,NA,"1",0.73936170212766
15768,7,6,"F",0,1,3.06,1060,"Math & Science","0",0,NA,"0",0.05676072418855
15769,6,7,"F",1,0,4.17,1330,"Math & Science","0",0,NA,"1",0.73936170212766
15770,6,4,"M",0,0,3.62,1240,"Business & Economics","0",0,NA,"0",0.05676072418855
15771,7,6,"M",0,0,3.45,1270,"Business & Economics","1",1,2.649,"1",0.855172413793103
15772,6,3,"F",0,1,3.2,1380,"Arts & Letters","0",0,NA,"0",0.156017830609212
15773,5,2,"M",0,1,2.83,820,"Business & Economics","0",0,NA,"0",0.05676072418855
15774,7,7,"M",0,0,3.41,1330,"Arts & Letters","0",0,NA,"0",0.156017830609212
15775,1,1,"F",0,0,2.93,990,"Arts & Letters","0",0,NA,"0",0.05676072418855
15776,4,4,"M",1,0,3.48,1050,"Math & Science","0",0,NA,"0",0.05676072418855
15777,3,5,"F",1,0,4.1,980,"Math & Science","0",0,NA,"0",0.308370044052863
15778,6,6,"F",0,1,3.95,1380,"Math & Science","1",0,NA,"1",0.896933560477002
15779,4,6,"F",0,1,3.65,1120,"Business & Economics","0",0,NA,"0",0.05676072418855
15780,6,5,"M",0,0,3.21,1110,"Business & Economics","0",0,NA,"0",0.05676072418855
15781,7,7,"F",0,0,4,1390,"Math & Science","1",0,NA,"1",0.896933560477002
15782,7,6,"F",1,0,3.12,1100,"Arts & Letters","0",0,NA,"0",0.05676072418855
15783,6,7,"M",0,0,3.82,1250,"Math & Science","0",0,NA,"0",0.245187436676798
15784,2,2,"F",0,0,3.08,770,"Arts & Letters","0",0,NA,"0",0.05676072418855
15785,7,7,"M",1,0,3.7,1160,"Business & Economics","0",0,NA,"0",0.05676072418855
15786,4,4,"M",1,0,3.17,1170,"Math & Science","0",0,NA,"0",0.05676072418855
15787,3,3,"F",0,0,3.18,870,"Business & Economics","0",0,NA,"0",0.05676072418855
15788,3,6,"F",1,0,3,1070,"Math & Science","0",0,NA,"0",0.05676072418855
15789,7,5,"M",0,1,4.09,1420,"Business & Economics","1",0,NA,"1",0.896933560477002
15790,4,7,"M",1,0,3.15,1030,"Math & Science","0",0,NA,"0",0.05676072418855
15791,7,4,"F",1,0,4.15,1110,"Math & Science","1",1,1.72,"1",0.854901960784314
15792,6,4,"F",1,0,4.4,1310,"Arts & Letters","0",0,NA,"1",0.73936170212766
15793,4,6,"M",0,0,2.85,930,"Arts & Letters","0",0,NA,"0",0.05676072418855
15794,2,5,"F",0,0,3.25,970,"Arts & Letters","0",0,NA,"0",0.05676072418855
15795,3,2,"M",1,0,2.9,1080,"Math & Science","0",0,NA,"0",0.05676072418855
15796,4,4,"F",0,0,4.35,1320,"Math & Science","1",0,NA,"1",0.73936170212766
15797,3,3,"F",0,1,2.78,1040,"Business & Economics","0",0,NA,"0",0.05676072418855
15798,3,3,"M",1,0,2.95,1170,"Business & Economics","0",0,NA,"0",0.05676072418855
15799,4,4,"F",1,0,4.05,950,"Arts & Letters","0",0,NA,"0",0.308370044052863
15800,3,3,"M",1,0,3.36,1190,"Business & Economics","0",0,NA,"0",0.05676072418855
15801,7,6,"M",1,0,4.31,1550,"Math & Science","1",0,NA,"1",0.896933560477002
15802,1,2,"M",0,0,3.35,1040,"Math & Science","0",0,NA,"0",0.05676072418855
15803,6,4,"M",1,0,3.4,1470,"Arts & Letters","0",0,NA,"0",0.156017830609212
15804,6,6,"F",0,0,4.05,1150,"Arts & Letters","0",0,NA,"0",0.308370044052863
15805,3,4,"F",1,0,3.15,1050,"Arts & Letters","0",0,NA,"0",0.05676072418855
15806,6,7,"F",1,0,3.16,1410,"Arts & Letters","0",0,NA,"0",0.156017830609212
15807,7,6,"M",1,0,3.27,1250,"Arts & Letters","0",0,NA,"0",0.05676072418855
15808,3,4,"F",1,0,4.35,1340,"Arts & Letters","1",1,3.361,"1",0.73936170212766
15809,6,2,"M",1,0,3,1040,"Business & Economics","0",0,NA,"0",0.05676072418855
15810,4,6,"M",1,0,3.5,1150,"Business & Economics","0",0,NA,"0",0.05676072418855
15811,6,4,"M",0,0,2.06,560,"Business & Economics","0",0,NA,"0",0.05676072418855
15812,6,2,"M",1,0,4,1330,"Math & Science","1",0,NA,"1",0.73936170212766
15813,7,6,"F",1,0,4.36,1290,"Arts & Letters","1",0,NA,"1",0.73936170212766
15814,6,7,"M",1,0,3.41,1280,"Math & Science","0",0,NA,"0",0.156017830609212
15815,4,5,"F",0,0,3.86,1180,"Arts & Letters","0",0,NA,"0",0.245187436676798
15816,6,6,"M",0,1,3.58,1350,"Business & Economics","0",0,NA,"0",0.26978417266187
15817,6,6,"M",0,1,3.7,1240,"Arts & Letters","0",0,NA,"0",0.05676072418855
15818,4,5,"M",1,0,3.17,1280,"Business & Economics","0",0,NA,"0",0.156017830609212
15819,7,6,"F",1,0,3.26,1170,"Arts & Letters","0",0,NA,"0",0.05676072418855
15820,7,6,"M",0,1,3.86,1320,"Math & Science","0",0,NA,"0",0.378048780487805
15821,6,6,"M",1,0,3.04,1120,"Arts & Letters","0",0,NA,"0",0.05676072418855
15822,4,4,"F",0,0,3.45,1140,"Math & Science","0",0,NA,"0",0.05676072418855
15823,7,6,"F",1,0,3.95,1310,"Business & Economics","1",0,NA,"1",0.73936170212766
15824,4,4,"M",0,0,3.15,1030,"Math & Science","0",0,NA,"0",0.05676072418855
15825,2,4,"M",1,0,3.81,1340,"Business & Economics","1",1,3.074,"1",0.903225806451613
15826,4,6,"F",1,0,3.38,1240,"Arts & Letters","1",0,NA,"0",0.05676072418855
15827,3,3,"M",0,0,3.36,1160,"Business & Economics","0",0,NA,"0",0.05676072418855
